[18825.938067] mouse_logger: [18826285551797] type=2, code=0, value=-1
[18825.938071] mouse_logger: [18826285556049] type=0, code=0, value=0
[18825.940049] mouse_logger: [18826287533822] type=2, code=0, value=-1
[18825.940054] mouse_logger: [18826287538484] type=0, code=0, value=0
[18825.942007] mouse_logger: [18826289491630] type=2, code=0, value=-1
[18825.942012] mouse_logger: [18826289496990] type=0, code=0, value=0
[18825.944956] mouse_logger: [18826292438770] type=2, code=0, value=-1
[18825.944981] mouse_logger: [18826292465472] type=0, code=0, value=0
[18825.946060] mouse_logger: [18826293544848] type=2, code=0, value=-1
[18825.946064] mouse_logger: [18826293548765] type=0, code=0, value=0
[18825.949047] mouse_logger: [18826296528973] type=2, code=0, value=-1
[18825.949080] mouse_logger: [18826296564397] type=0, code=0, value=0
[18825.952058] mouse_logger: [18826299542362] type=2, code=0, value=-1
[18825.952062] mouse_logger: [18826299546850] type=2, code=1, value=1
[18825.952064] mouse_logger: [18826299548840] type=0, code=0, value=0
[18825.954050] mouse_logger: [18826301535112] type=2, code=0, value=-1
[18825.954054] mouse_logger: [18826301539349] type=0, code=0, value=0
[18825.956054] mouse_logger: [18826303538435] type=2, code=0, value=-1
[18825.956058] mouse_logger: [18826303542784] type=0, code=0, value=0
[18825.958953] mouse_logger: [18826306436942] type=2, code=0, value=-1
[18825.958957] mouse_logger: [18826306441686] type=0, code=0, value=0
[18825.961973] mouse_logger: [18826309455577] type=2, code=0, value=-1
[18825.961982] mouse_logger: [18826309466994] type=0, code=0, value=0
[18825.964962] mouse_logger: [18826312446476] type=2, code=0, value=-1
[18825.964967] mouse_logger: [18826312451514] type=0, code=0, value=0
[18825.971058] mouse_logger: [18826318543004] type=2, code=0, value=-1
[18825.971063] mouse_logger: [18826318548325] type=0, code=0, value=0
[18826.025967] mouse_logger: [18826373451727] type=2, code=0, value=-1
[18826.025974] mouse_logger: [18826373459473] type=0, code=0, value=0
[18826.026968] mouse_logger: [18826374453629] type=2, code=1, value=1
[18826.026973] mouse_logger: [18826374458316] type=0, code=0, value=0
[18826.029018] mouse_logger: [18826376503032] type=2, code=0, value=-1
[18826.029023] mouse_logger: [18826376508428] type=0, code=0, value=0
[18826.031057] mouse_logger: [18826378542617] type=2, code=0, value=-1
[18826.031062] mouse_logger: [18826378547478] type=0, code=0, value=0
[18826.032073] mouse_logger: [18826379558581] type=2, code=0, value=-1
[18826.032077] mouse_logger: [18826379563168] type=0, code=0, value=0
[18826.034067] mouse_logger: [18826381552840] type=2, code=0, value=-1
[18826.034071] mouse_logger: [18826381557136] type=0, code=0, value=0
[18826.036969] mouse_logger: [18826384454518] type=2, code=0, value=-1
[18826.036973] mouse_logger: [18826384459087] type=0, code=0, value=0
[18826.040055] mouse_logger: [18826387540272] type=2, code=0, value=-1
[18826.040059] mouse_logger: [18826387544761] type=0, code=0, value=0
[18826.041974] mouse_logger: [18826389459363] type=2, code=1, value=1
[18826.041979] mouse_logger: [18826389464710] type=0, code=0, value=0
[18826.062059] mouse_logger: [18826409544797] type=2, code=1, value=1
[18826.062067] mouse_logger: [18826409553557] type=0, code=0, value=0
[18826.065045] mouse_logger: [18826412531082] type=2, code=1, value=1
[18826.065050] mouse_logger: [18826412536654] type=0, code=0, value=0
[18826.069131] mouse_logger: [18826416615478] type=2, code=1, value=1
[18826.069138] mouse_logger: [18826416624762] type=0, code=0, value=0
[18826.073059] mouse_logger: [18826420544441] type=2, code=1, value=1
[18826.073067] mouse_logger: [18826420553170] type=0, code=0, value=0
[18826.084065] mouse_logger: [18826431549834] type=2, code=1, value=1
[18826.084080] mouse_logger: [18826431566882] type=0, code=0, value=0
[18826.185011] mouse_logger: [18826532497669] type=2, code=0, value=1
[18826.185021] mouse_logger: [18826532508467] type=0, code=0, value=0
[18826.187114] mouse_logger: [18826534600307] type=2, code=0, value=1
[18826.187122] mouse_logger: [18826534609635] type=0, code=0, value=0
[18826.188957] mouse_logger: [18826536444342] type=2, code=0, value=1
[18826.188964] mouse_logger: [18826536451504] type=0, code=0, value=0
[18826.189955] mouse_logger: [18826537442142] type=2, code=0, value=1
[18826.189961] mouse_logger: [18826537448329] type=0, code=0, value=0
[18826.190949] mouse_logger: [18826538436666] type=2, code=0, value=1
[18826.190954] mouse_logger: [18826538441881] type=2, code=1, value=-1
[18826.190957] mouse_logger: [18826538444707] type=0, code=0, value=0
[18826.192955] mouse_logger: [18826540442169] type=2, code=0, value=1
[18826.192960] mouse_logger: [18826540447485] type=0, code=0, value=0
[18826.193949] mouse_logger: [18826541436563] type=2, code=0, value=1
[18826.193954] mouse_logger: [18826541441876] type=0, code=0, value=0
[18826.194951] mouse_logger: [18826542437932] type=2, code=0, value=1
[18826.194956] mouse_logger: [18826542443446] type=2, code=1, value=-1
[18826.194959] mouse_logger: [18826542446318] type=0, code=0, value=0
[18826.195949] mouse_logger: [18826543436419] type=2, code=0, value=1
[18826.195954] mouse_logger: [18826543441896] type=0, code=0, value=0
[18826.196951] mouse_logger: [18826544438228] type=2, code=0, value=1
[18826.196956] mouse_logger: [18826544443579] type=0, code=0, value=0
[18826.197949] mouse_logger: [18826545436919] type=2, code=0, value=1
[18826.197954] mouse_logger: [18826545442294] type=2, code=1, value=-1
[18826.197957] mouse_logger: [18826545445261] type=0, code=0, value=0
[18826.198991] mouse_logger: [18826546478616] type=2, code=0, value=1
[18826.198996] mouse_logger: [18826546483909] type=0, code=0, value=0
[18826.200027] mouse_logger: [18826547514267] type=2, code=0, value=1
[18826.200032] mouse_logger: [18826547519567] type=0, code=0, value=0
[18826.201065] mouse_logger: [18826548552881] type=2, code=0, value=1
[18826.201070] mouse_logger: [18826548558106] type=0, code=0, value=0
[18826.201949] mouse_logger: [18826549436503] type=2, code=0, value=1
[18826.201954] mouse_logger: [18826549441869] type=0, code=0, value=0
[18826.202989] mouse_logger: [18826550476144] type=2, code=0, value=1
[18826.202994] mouse_logger: [18826550481483] type=2, code=1, value=-1
[18826.202996] mouse_logger: [18826550484338] type=0, code=0, value=0
[18826.203987] mouse_logger: [18826551474997] type=2, code=0, value=1
[18826.203992] mouse_logger: [18826551480394] type=0, code=0, value=0
[18826.205948] mouse_logger: [18826553435215] type=2, code=0, value=1
[18826.205953] mouse_logger: [18826553440805] type=0, code=0, value=0
[18826.206949] mouse_logger: [18826554436735] type=2, code=0, value=1
[18826.206955] mouse_logger: [18826554442432] type=0, code=0, value=0
[18826.207951] mouse_logger: [18826555438745] type=2, code=0, value=1
[18826.207956] mouse_logger: [18826555444219] type=2, code=1, value=-1
[18826.207959] mouse_logger: [18826555447038] type=0, code=0, value=0
[18826.209927] mouse_logger: [18826557414443] type=2, code=0, value=1
[18826.209932] mouse_logger: [18826557420184] type=0, code=0, value=0
[18826.212071] mouse_logger: [18826559554474] type=2, code=0, value=1
[18826.212096] mouse_logger: [18826559584139] type=0, code=0, value=0
[18826.213057] mouse_logger: [18826560544457] type=2, code=1, value=-1
[18826.213061] mouse_logger: [18826560548715] type=0, code=0, value=0
[18826.214056] mouse_logger: [18826561544147] type=2, code=0, value=1
[18826.214061] mouse_logger: [18826561548745] type=0, code=0, value=0
[18826.214952] mouse_logger: [18826562440198] type=2, code=0, value=1
[18826.214956] mouse_logger: [18826562444416] type=0, code=0, value=0
[18826.217046] mouse_logger: [18826564534189] type=2, code=0, value=1
[18826.217050] mouse_logger: [18826564538437] type=0, code=0, value=0
[18826.219045] mouse_logger: [18826566532647] type=2, code=0, value=1
[18826.219049] mouse_logger: [18826566537136] type=0, code=0, value=0
[18826.220047] mouse_logger: [18826567534333] type=2, code=1, value=-1
[18826.220051] mouse_logger: [18826567538808] type=0, code=0, value=0
[18826.222051] mouse_logger: [18826569538924] type=2, code=0, value=1
[18826.222055] mouse_logger: [18826569543203] type=0, code=0, value=0
[18826.224045] mouse_logger: [18826571532728] type=2, code=0, value=1
[18826.224049] mouse_logger: [18826571537309] type=0, code=0, value=0
[18826.226045] mouse_logger: [18826573533165] type=2, code=0, value=1
[18826.226049] mouse_logger: [18826573537421] type=0, code=0, value=0
[18826.227057] mouse_logger: [18826574545004] type=2, code=1, value=-1
[18826.227061] mouse_logger: [18826574549288] type=0, code=0, value=0
[18826.229057] mouse_logger: [18826576544589] type=2, code=0, value=1
[18826.229061] mouse_logger: [18826576548933] type=0, code=0, value=0
[18826.231057] mouse_logger: [18826578545307] type=2, code=0, value=1
[18826.231061] mouse_logger: [18826578549500] type=0, code=0, value=0
[18826.233058] mouse_logger: [18826580546083] type=2, code=0, value=1
[18826.233062] mouse_logger: [18826580550308] type=2, code=1, value=-1
[18826.233064] mouse_logger: [18826580552312] type=0, code=0, value=0
[18826.236004] mouse_logger: [18826583491851] type=2, code=0, value=1
[18826.236008] mouse_logger: [18826583496103] type=0, code=0, value=0
[18826.239057] mouse_logger: [18826586545505] type=2, code=1, value=-1
[18826.239062] mouse_logger: [18826586549855] type=0, code=0, value=0
[18826.240067] mouse_logger: [18826587555203] type=2, code=0, value=1
[18826.240071] mouse_logger: [18826587559440] type=0, code=0, value=0
[18826.245055] mouse_logger: [18826592543269] type=2, code=0, value=1
[18826.245059] mouse_logger: [18826592547495] type=0, code=0, value=0
[18826.247058] mouse_logger: [18826594546153] type=2, code=1, value=-1
[18826.247062] mouse_logger: [18826594550461] type=0, code=0, value=0
[18826.249082] mouse_logger: [18826596570375] type=2, code=0, value=1
[18826.249086] mouse_logger: [18826596574584] type=0, code=0, value=0
[18826.254163] mouse_logger: [18826601650318] type=2, code=0, value=1
[18826.254170] mouse_logger: [18826601658381] type=0, code=0, value=0
[18826.257081] mouse_logger: [18826604568881] type=2, code=1, value=-1
[18826.257087] mouse_logger: [18826604576036] type=0, code=0, value=0
[18826.261076] mouse_logger: [18826608563711] type=2, code=0, value=1
[18826.261082] mouse_logger: [18826608570248] type=0, code=0, value=0
[18826.262071] mouse_logger: [18826609558577] type=2, code=1, value=-1
[18826.262075] mouse_logger: [18826609564037] type=0, code=0, value=0
[18826.263972] mouse_logger: [18826611459754] type=2, code=0, value=1
[18826.263976] mouse_logger: [18826611464982] type=0, code=0, value=0
[18826.266074] mouse_logger: [18826613559795] type=2, code=1, value=-1
[18826.266095] mouse_logger: [18826613583344] type=0, code=0, value=0
[18826.268018] mouse_logger: [18826615506219] type=2, code=0, value=1
[18826.268022] mouse_logger: [18826615510457] type=0, code=0, value=0
[18826.271055] mouse_logger: [18826618543905] type=2, code=1, value=-1
[18826.271060] mouse_logger: [18826618548644] type=0, code=0, value=0
[18826.274053] mouse_logger: [18826621541845] type=2, code=0, value=1
[18826.274058] mouse_logger: [18826621546327] type=2, code=1, value=-1
[18826.274060] mouse_logger: [18826621548344] type=0, code=0, value=0
[18826.277966] mouse_logger: [18826625454893] type=2, code=0, value=1
[18826.277971] mouse_logger: [18826625459322] type=2, code=1, value=-1
[18826.277973] mouse_logger: [18826625461418] type=0, code=0, value=0
[18826.280057] mouse_logger: [18826627545541] type=2, code=1, value=-1
[18826.280061] mouse_logger: [18826627549941] type=0, code=0, value=0
[18826.283057] mouse_logger: [18826630545727] type=2, code=0, value=1
[18826.283062] mouse_logger: [18826630550510] type=0, code=0, value=0
[18826.284056] mouse_logger: [18826631545031] type=2, code=1, value=-1
[18826.284060] mouse_logger: [18826631549392] type=0, code=0, value=0
[18826.288005] mouse_logger: [18826635493263] type=2, code=0, value=1
[18826.288009] mouse_logger: [18826635497511] type=2, code=1, value=-1
[18826.288011] mouse_logger: [18826635499498] type=0, code=0, value=0
[18826.310227] mouse_logger: [18826657715216] type=2, code=1, value=-1
[18826.310235] mouse_logger: [18826657724148] type=0, code=0, value=0
[18826.437984] mouse_logger: [18826785473866] type=2, code=1, value=1
[18826.437990] mouse_logger: [18826785480711] type=0, code=0, value=0
[18826.441070] mouse_logger: [18826788560127] type=2, code=1, value=1
[18826.441074] mouse_logger: [18826788564833] type=0, code=0, value=0
[18826.443058] mouse_logger: [18826790548390] type=2, code=1, value=1
[18826.443062] mouse_logger: [18826790552859] type=0, code=0, value=0
[18826.444059] mouse_logger: [18826791549081] type=2, code=0, value=1
[18826.444062] mouse_logger: [18826791553334] type=0, code=0, value=0
[18826.446056] mouse_logger: [18826793546805] type=2, code=1, value=1
[18826.446060] mouse_logger: [18826793551085] type=0, code=0, value=0
[18826.448055] mouse_logger: [18826795545543] type=2, code=1, value=1
[18826.448059] mouse_logger: [18826795549785] type=0, code=0, value=0
[18826.449059] mouse_logger: [18826796549994] type=2, code=0, value=1
[18826.449063] mouse_logger: [18826796554252] type=2, code=1, value=1
[18826.449065] mouse_logger: [18826796556173] type=0, code=0, value=0
[18826.451051] mouse_logger: [18826798541827] type=2, code=0, value=1
[18826.451055] mouse_logger: [18826798546030] type=0, code=0, value=0
[18826.452066] mouse_logger: [18826799556717] type=2, code=1, value=1
[18826.452070] mouse_logger: [18826799560905] type=0, code=0, value=0
[18826.453059] mouse_logger: [18826800550128] type=2, code=0, value=1
[18826.453063] mouse_logger: [18826800554354] type=2, code=1, value=1
[18826.453065] mouse_logger: [18826800556339] type=0, code=0, value=0
[18826.454560] mouse_logger: Performance stats - 618 events/sec
[18826.455058] mouse_logger: [18826802548390] type=2, code=0, value=1
[18826.455062] mouse_logger: [18826802552590] type=2, code=1, value=1
[18826.455064] mouse_logger: [18826802554595] type=0, code=0, value=0
[18826.456065] mouse_logger: [18826803555455] type=2, code=0, value=1
[18826.456069] mouse_logger: [18826803559650] type=2, code=1, value=1
[18826.456071] mouse_logger: [18826803561587] type=0, code=0, value=0
[18826.458056] mouse_logger: [18826805546938] type=2, code=0, value=1
[18826.458060] mouse_logger: [18826805551169] type=2, code=1, value=1
[18826.458062] mouse_logger: [18826805553158] type=0, code=0, value=0
[18826.459056] mouse_logger: [18826806546761] type=2, code=0, value=1
[18826.459060] mouse_logger: [18826806550985] type=0, code=0, value=0
[18826.459963] mouse_logger: [18826807453437] type=2, code=1, value=1
[18826.459967] mouse_logger: [18826807457679] type=0, code=0, value=0
[18826.461047] mouse_logger: [18826808537961] type=2, code=0, value=1
[18826.461051] mouse_logger: [18826808542367] type=0, code=0, value=0
[18826.461967] mouse_logger: [18826809458170] type=2, code=0, value=1
[18826.461972] mouse_logger: [18826809462703] type=2, code=1, value=1
[18826.461974] mouse_logger: [18826809464756] type=0, code=0, value=0
[18826.463059] mouse_logger: [18826810550240] type=2, code=0, value=1
[18826.463064] mouse_logger: [18826810554588] type=2, code=1, value=1
[18826.463065] mouse_logger: [18826810556524] type=0, code=0, value=0
[18826.463960] mouse_logger: [18826811451116] type=2, code=0, value=1
[18826.463965] mouse_logger: [18826811455793] type=2, code=1, value=1
[18826.463967] mouse_logger: [18826811457868] type=0, code=0, value=0
[18826.464963] mouse_logger: [18826812453509] type=2, code=1, value=1
[18826.464967] mouse_logger: [18826812457767] type=0, code=0, value=0
[18826.465965] mouse_logger: [18826813455678] type=2, code=0, value=1
[18826.465969] mouse_logger: [18826813459951] type=0, code=0, value=0
[18826.466962] mouse_logger: [18826814453022] type=2, code=0, value=1
[18826.466966] mouse_logger: [18826814457361] type=2, code=1, value=1
[18826.466968] mouse_logger: [18826814459320] type=0, code=0, value=0
[18826.467963] mouse_logger: [18826815453520] type=2, code=0, value=1
[18826.467967] mouse_logger: [18826815457762] type=2, code=1, value=1
[18826.467969] mouse_logger: [18826815459738] type=0, code=0, value=0
[18826.468959] mouse_logger: [18826816449735] type=2, code=0, value=1
[18826.468963] mouse_logger: [18826816454037] type=2, code=1, value=1
[18826.468965] mouse_logger: [18826816455995] type=0, code=0, value=0
[18826.469927] mouse_logger: [18826817417779] type=2, code=1, value=1
[18826.469931] mouse_logger: [18826817422004] type=0, code=0, value=0
[18826.470926] mouse_logger: [18826818416680] type=2, code=0, value=1
[18826.470929] mouse_logger: [18826818420097] type=2, code=1, value=1
[18826.470931] mouse_logger: [18826818421714] type=0, code=0, value=0
[18826.471926] mouse_logger: [18826819416655] type=2, code=0, value=1
[18826.471928] mouse_logger: [18826819419647] type=2, code=1, value=1
[18826.471930] mouse_logger: [18826819421208] type=0, code=0, value=0
[18826.472925] mouse_logger: [18826820416368] type=2, code=0, value=1
[18826.472928] mouse_logger: [18826820419321] type=2, code=1, value=1
[18826.472930] mouse_logger: [18826820420872] type=0, code=0, value=0
[18826.473925] mouse_logger: [18826821416432] type=2, code=0, value=1
[18826.473928] mouse_logger: [18826821419394] type=2, code=1, value=1
[18826.473930] mouse_logger: [18826821420957] type=0, code=0, value=0
[18826.476056] mouse_logger: [18826823546562] type=2, code=0, value=1
[18826.476060] mouse_logger: [18826823550817] type=2, code=1, value=1
[18826.476062] mouse_logger: [18826823552864] type=0, code=0, value=0
[18826.476955] mouse_logger: [18826824446259] type=2, code=0, value=1
[18826.476959] mouse_logger: [18826824450622] type=2, code=1, value=1
[18826.476961] mouse_logger: [18826824452620] type=0, code=0, value=0
[18826.477966] mouse_logger: [18826825456873] type=2, code=0, value=1
[18826.477970] mouse_logger: [18826825461141] type=2, code=1, value=1
[18826.477972] mouse_logger: [18826825463008] type=0, code=0, value=0
[18826.478928] mouse_logger: [18826826418934] type=2, code=1, value=1
[18826.478932] mouse_logger: [18826826423444] type=0, code=0, value=0
[18826.479925] mouse_logger: [18826827416434] type=2, code=0, value=1
[18826.479928] mouse_logger: [18826827419689] type=2, code=1, value=1
[18826.479930] mouse_logger: [18826827421308] type=0, code=0, value=0
[18826.480925] mouse_logger: [18826828416218] type=2, code=0, value=1
[18826.480928] mouse_logger: [18826828419240] type=0, code=0, value=0
[18826.481926] mouse_logger: [18826829416841] type=2, code=1, value=2
[18826.481929] mouse_logger: [18826829419848] type=0, code=0, value=0
[18826.482925] mouse_logger: [18826830416121] type=2, code=0, value=1
[18826.482928] mouse_logger: [18826830419135] type=0, code=0, value=0
[18826.483925] mouse_logger: [18826831415985] type=2, code=1, value=1
[18826.483928] mouse_logger: [18826831418941] type=0, code=0, value=0
[18826.484926] mouse_logger: [18826832416729] type=2, code=0, value=1
[18826.484928] mouse_logger: [18826832419751] type=0, code=0, value=0
[18826.485925] mouse_logger: [18826833416208] type=2, code=1, value=1
[18826.485928] mouse_logger: [18826833419095] type=0, code=0, value=0
[18826.486925] mouse_logger: [18826834416257] type=2, code=1, value=1
[18826.486928] mouse_logger: [18826834419123] type=0, code=0, value=0
[18826.487925] mouse_logger: [18826835415802] type=2, code=1, value=1
[18826.487927] mouse_logger: [18826835418744] type=0, code=0, value=0
[18826.488925] mouse_logger: [18826836416310] type=2, code=0, value=1
[18826.488928] mouse_logger: [18826836419291] type=0, code=0, value=0
[18826.489924] mouse_logger: [18826837415646] type=2, code=1, value=1
[18826.489927] mouse_logger: [18826837418552] type=0, code=0, value=0
[18826.490925] mouse_logger: [18826838415994] type=2, code=0, value=1
[18826.490928] mouse_logger: [18826838418973] type=0, code=0, value=0
[18826.491925] mouse_logger: [18826839415813] type=2, code=1, value=1
[18826.491927] mouse_logger: [18826839418712] type=0, code=0, value=0
[18826.492922] mouse_logger: [18826840413163] type=2, code=0, value=1
[18826.492925] mouse_logger: [18826840416141] type=0, code=0, value=0
[18826.493925] mouse_logger: [18826841416326] type=2, code=1, value=1
[18826.493928] mouse_logger: [18826841419263] type=0, code=0, value=0
[18826.494925] mouse_logger: [18826842416713] type=2, code=1, value=1
[18826.494928] mouse_logger: [18826842419713] type=0, code=0, value=0
[18826.496922] mouse_logger: [18826844413575] type=2, code=1, value=1
[18826.496925] mouse_logger: [18826844416578] type=0, code=0, value=0
[18826.497925] mouse_logger: [18826845416362] type=2, code=0, value=1
[18826.497928] mouse_logger: [18826845419289] type=0, code=0, value=0
[18826.498925] mouse_logger: [18826846416056] type=2, code=1, value=1
[18826.498927] mouse_logger: [18826846419012] type=0, code=0, value=0
[18826.499925] mouse_logger: [18826847416260] type=2, code=1, value=1
[18826.499928] mouse_logger: [18826847419191] type=0, code=0, value=0
[18826.500925] mouse_logger: [18826848416053] type=2, code=1, value=1
[18826.500927] mouse_logger: [18826848418988] type=0, code=0, value=0
[18826.501925] mouse_logger: [18826849416693] type=2, code=0, value=1
[18826.501928] mouse_logger: [18826849419781] type=2, code=1, value=1
[18826.501930] mouse_logger: [18826849421352] type=0, code=0, value=0
[18826.503922] mouse_logger: [18826851413441] type=2, code=1, value=1
[18826.503925] mouse_logger: [18826851416495] type=0, code=0, value=0
[18826.504925] mouse_logger: [18826852416573] type=2, code=1, value=1
[18826.504928] mouse_logger: [18826852419584] type=0, code=0, value=0
[18826.505926] mouse_logger: [18826853417142] type=2, code=1, value=1
[18826.505929] mouse_logger: [18826853420192] type=0, code=0, value=0
[18826.506926] mouse_logger: [18826854417183] type=2, code=1, value=1
[18826.506929] mouse_logger: [18826854420193] type=0, code=0, value=0
[18826.507925] mouse_logger: [18826855416282] type=2, code=0, value=1
[18826.507928] mouse_logger: [18826855419217] type=0, code=0, value=0
[18826.508925] mouse_logger: [18826856416261] type=2, code=1, value=1
[18826.508928] mouse_logger: [18826856419243] type=0, code=0, value=0
[18826.509925] mouse_logger: [18826857416245] type=2, code=1, value=1
[18826.509928] mouse_logger: [18826857419413] type=0, code=0, value=0
[18826.510925] mouse_logger: [18826858416717] type=2, code=0, value=1
[18826.510928] mouse_logger: [18826858419720] type=2, code=1, value=1
[18826.510930] mouse_logger: [18826858421295] type=0, code=0, value=0
[18826.512038] mouse_logger: [18826859529062] type=2, code=1, value=1
[18826.512040] mouse_logger: [18826859532134] type=0, code=0, value=0
[18826.514045] mouse_logger: [18826861536287] type=2, code=1, value=1
[18826.514048] mouse_logger: [18826861539353] type=0, code=0, value=0
[18826.514954] mouse_logger: [18826862445212] type=2, code=1, value=1
[18826.514957] mouse_logger: [18826862448323] type=0, code=0, value=0
[18826.515982] mouse_logger: [18826863473514] type=2, code=0, value=1
[18826.515985] mouse_logger: [18826863476512] type=2, code=1, value=1
[18826.515986] mouse_logger: [18826863478094] type=0, code=0, value=0
[18826.518047] mouse_logger: [18826865538418] type=2, code=1, value=1
[18826.518051] mouse_logger: [18826865542650] type=0, code=0, value=0
[18826.519065] mouse_logger: [18826866556643] type=2, code=1, value=1
[18826.519069] mouse_logger: [18826866560804] type=0, code=0, value=0
[18826.519964] mouse_logger: [18826867455867] type=2, code=0, value=1
[18826.519968] mouse_logger: [18826867460195] type=0, code=0, value=0
[18826.522054] mouse_logger: [18826869546018] type=2, code=1, value=1
[18826.522058] mouse_logger: [18826869550199] type=0, code=0, value=0
[18826.523068] mouse_logger: [18826870559596] type=2, code=1, value=1
[18826.523072] mouse_logger: [18826870563727] type=0, code=0, value=0
[18826.525046] mouse_logger: [18826872537116] type=2, code=0, value=1
[18826.525050] mouse_logger: [18826872541379] type=0, code=0, value=0
[18826.526008] mouse_logger: [18826873500039] type=2, code=1, value=1
[18826.526012] mouse_logger: [18826873504285] type=0, code=0, value=0
[18826.531138] mouse_logger: [18826878629170] type=2, code=1, value=1
[18826.531145] mouse_logger: [18826878637233] type=0, code=0, value=0
[18826.536976] mouse_logger: [18826884467788] type=2, code=0, value=1
[18826.536983] mouse_logger: [18826884474809] type=0, code=0, value=0
[18826.593150] mouse_logger: [18826940641408] type=2, code=0, value=-1
[18826.593156] mouse_logger: [18826940648811] type=0, code=0, value=0
[18826.598086] mouse_logger: [18826945577433] type=2, code=0, value=-1
[18826.598093] mouse_logger: [18826945585246] type=0, code=0, value=0
[18826.600066] mouse_logger: [18826947557925] type=2, code=0, value=-1
[18826.600072] mouse_logger: [18826947565121] type=0, code=0, value=0
[18826.602054] mouse_logger: [18826949545659] type=2, code=0, value=-1
[18826.602060] mouse_logger: [18826949552372] type=0, code=0, value=0
[18826.604049] mouse_logger: [18826951541740] type=2, code=0, value=-1
[18826.604053] mouse_logger: [18826951546015] type=0, code=0, value=0
[18826.607055] mouse_logger: [18826954547211] type=2, code=0, value=-1
[18826.607059] mouse_logger: [18826954551538] type=2, code=1, value=-1
[18826.607061] mouse_logger: [18826954553507] type=0, code=0, value=0
[18826.614088] mouse_logger: [18826961562383] type=2, code=0, value=-1
[18826.614092] mouse_logger: [18826961585269] type=0, code=0, value=0
[18826.701179] mouse_logger: [18827048671969] type=2, code=1, value=1
[18826.701186] mouse_logger: [18827048679842] type=0, code=0, value=0
[18826.704052] mouse_logger: [18827051545480] type=2, code=1, value=1
[18826.704058] mouse_logger: [18827051552467] type=0, code=0, value=0
[18826.706125] mouse_logger: [18827053617826] type=2, code=1, value=1
[18826.706131] mouse_logger: [18827053625246] type=0, code=0, value=0
[18826.709928] mouse_logger: [18827057420945] type=2, code=1, value=1
[18826.709933] mouse_logger: [18827057426674] type=0, code=0, value=0
[18826.713122] mouse_logger: [18827060614952] type=2, code=1, value=1
[18826.713128] mouse_logger: [18827060622278] type=0, code=0, value=0
[18826.715128] mouse_logger: [18827062620979] type=2, code=0, value=-1
[18826.715135] mouse_logger: [18827062629200] type=0, code=0, value=0
[18826.716066] mouse_logger: [18827063559767] type=2, code=1, value=1
[18826.716073] mouse_logger: [18827063566795] type=0, code=0, value=0
[18826.719047] mouse_logger: [18827066539377] type=2, code=1, value=1
[18826.719052] mouse_logger: [18827066545736] type=0, code=0, value=0
[18826.722124] mouse_logger: [18827069617713] type=2, code=1, value=1
[18826.722131] mouse_logger: [18827069625166] type=0, code=0, value=0
[18826.725974] mouse_logger: [18827073467183] type=2, code=1, value=1
[18826.725981] mouse_logger: [18827073475058] type=0, code=0, value=0
[18826.729045] mouse_logger: [18827076538884] type=2, code=1, value=1
[18826.729050] mouse_logger: [18827076544248] type=0, code=0, value=0
[18826.729919] mouse_logger: [18827077413458] type=2, code=1, value=1
[18826.729923] mouse_logger: [18827077416976] type=0, code=0, value=0
[18826.731988] mouse_logger: [18827079480062] type=2, code=1, value=1
[18826.732014] mouse_logger: [18827079507604] type=0, code=0, value=0
[18826.733919] mouse_logger: [18827081413204] type=2, code=1, value=1
[18826.733922] mouse_logger: [18827081416467] type=0, code=0, value=0
[18826.734981] mouse_logger: [18827082475095] type=2, code=1, value=1
[18826.734984] mouse_logger: [18827082478344] type=0, code=0, value=0
[18826.736007] mouse_logger: [18827083500770] type=2, code=1, value=1
[18826.736011] mouse_logger: [18827083505055] type=0, code=0, value=0
[18826.738037] mouse_logger: [18827085531496] type=2, code=1, value=1
[18826.738041] mouse_logger: [18827085535140] type=0, code=0, value=0
[18826.739917] mouse_logger: [18827087411246] type=2, code=1, value=1
[18826.739920] mouse_logger: [18827087414692] type=0, code=0, value=0
[18826.740923] mouse_logger: [18827088417478] type=2, code=1, value=1
[18826.740928] mouse_logger: [18827088422371] type=0, code=0, value=0
[18826.741919] mouse_logger: [18827089412781] type=2, code=1, value=1
[18826.741922] mouse_logger: [18827089416492] type=0, code=0, value=0
[18826.743052] mouse_logger: [18827090545792] type=2, code=1, value=1
[18826.743055] mouse_logger: [18827090550000] type=0, code=0, value=0
[18826.744055] mouse_logger: [18827091549240] type=2, code=1, value=1
[18826.744059] mouse_logger: [18827091553431] type=0, code=0, value=0
[18826.746043] mouse_logger: [18827093536917] type=2, code=1, value=2
[18826.746047] mouse_logger: [18827093541178] type=0, code=0, value=0
[18826.748042] mouse_logger: [18827095536153] type=2, code=1, value=1
[18826.748046] mouse_logger: [18827095540458] type=0, code=0, value=0
[18826.749054] mouse_logger: [18827096548412] type=2, code=1, value=1
[18826.749058] mouse_logger: [18827096552683] type=0, code=0, value=0
[18826.750053] mouse_logger: [18827097547074] type=2, code=1, value=1
[18826.750057] mouse_logger: [18827097551539] type=0, code=0, value=0
[18826.751052] mouse_logger: [18827098545975] type=2, code=1, value=1
[18826.751056] mouse_logger: [18827098550397] type=0, code=0, value=0
[18826.753041] mouse_logger: [18827100535039] type=2, code=1, value=1
[18826.753045] mouse_logger: [18827100539311] type=0, code=0, value=0
