[ноя 6 23:23] mouse_logger: Performance stats - 0 events/sec
[  +0,000007] mouse_logger: [18806035233740] type=0, code=0, value=0
[  +0,000960] mouse_logger: [18806036194299] type=2, code=1, value=-1
[  +0,000005] mouse_logger: [18806036199255] type=0, code=0, value=0
[  +0,001057] mouse_logger: [18806037254679] type=2, code=1, value=-1
[  +0,000008] mouse_logger: [18806037264206] type=0, code=0, value=0
[  +0,000937] mouse_logger: [18806038200304] type=2, code=1, value=-1
[  +0,000005] mouse_logger: [18806038206327] type=0, code=0, value=0
[  +0,000986] mouse_logger: [18806039191673] type=2, code=0, value=-1
[  +0,000005] mouse_logger: [18806039196959] type=2, code=1, value=-1
[  +0,000019] mouse_logger: [18806039215857] type=0, code=0, value=0
[  +0,000980] mouse_logger: [18806040195851] type=2, code=1, value=-1
[  +0,000005] mouse_logger: [18806040201015] type=0, code=0, value=0
[  +0,001004] mouse_logger: [18806041204848] type=2, code=1, value=-1
[  +0,000005] mouse_logger: [18806041210260] type=0, code=0, value=0
[  +0,001015] mouse_logger: [18806042224886] type=2, code=1, value=-1
[  +0,000005] mouse_logger: [18806042229852] type=0, code=0, value=0
[  +0,001002] mouse_logger: [18806043232168] type=2, code=1, value=-1
[  +0,000005] mouse_logger: [18806043236844] type=0, code=0, value=0
[  +0,000953] mouse_logger: [18806044190176] type=2, code=1, value=-1
[  +0,000004] mouse_logger: [18806044194496] type=0, code=0, value=0
[  +0,001040] mouse_logger: [18806045234090] type=2, code=1, value=-1
[  +0,000003] mouse_logger: [18806045237760] type=0, code=0, value=0
[  +0,001953] mouse_logger: [18806047190139] type=2, code=1, value=-1
[  +0,000004] mouse_logger: [18806047194261] type=0, code=0, value=0
[  +0,002006] mouse_logger: [18806049199543] type=2, code=1, value=-1
[  +0,000005] mouse_logger: [18806049204902] type=0, code=0, value=0
[  +0,002029] mouse_logger: [18806051233017] type=2, code=1, value=-1
[  +0,000004] mouse_logger: [18806051238726] type=0, code=0, value=0
[  +0,001021] mouse_logger: [18806052257469] type=2, code=0, value=-1
[  +0,000009] mouse_logger: [18806052268293] type=0, code=0, value=0
[  +0,028017] mouse_logger: [18806080285005] type=2, code=0, value=-1
[  +0,000007] mouse_logger: [18806080292900] type=0, code=0, value=0
[  +0,003942] mouse_logger: [18806084234456] type=2, code=0, value=-1
[  +0,000007] mouse_logger: [18806084242111] type=2, code=1, value=-1
[  +0,000002] mouse_logger: [18806084244144] type=0, code=0, value=0
[  +0,002054] mouse_logger: [18806086297078] type=2, code=0, value=-1
[  +0,000005] mouse_logger: [18806086302979] type=0, code=0, value=0
[  +0,000933] mouse_logger: [18806087235594] type=2, code=0, value=-1
[  +0,000004] mouse_logger: [18806087240085] type=0, code=0, value=0
[  +0,001039] mouse_logger: [18806088277873] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806088281626] type=2, code=1, value=-1
[  +0,000001] mouse_logger: [18806088283248] type=0, code=0, value=0
[  +0,000912] mouse_logger: [18806089194209] type=2, code=0, value=-1
[  +0,000003] mouse_logger: [18806089197923] type=0, code=0, value=0
[  +0,001009] mouse_logger: [18806090206766] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806090209974] type=0, code=0, value=0
[  +0,000983] mouse_logger: [18806091192813] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806091196387] type=0, code=0, value=0
[  +0,000995] mouse_logger: [18806092191185] type=2, code=0, value=-1
[  +0,000003] mouse_logger: [18806092194385] type=2, code=1, value=-1
[  +0,000001] mouse_logger: [18806092196000] type=0, code=0, value=0
[  +0,000995] mouse_logger: [18806093190633] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806093193857] type=0, code=0, value=0
[  +0,001156] mouse_logger: [18806094349614] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806094352828] type=2, code=1, value=-1
[  +0,000002] mouse_logger: [18806094354401] type=0, code=0, value=0
[  +0,000837] mouse_logger: [18806095191980] type=2, code=0, value=-3
[  +0,000003] mouse_logger: [18806095195278] type=0, code=0, value=0
[  +0,000996] mouse_logger: [18806096190672] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806096193847] type=0, code=0, value=0
[  +0,000997] mouse_logger: [18806097190685] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806097193840] type=0, code=0, value=0
[  +0,000997] mouse_logger: [18806098191059] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806098194195] type=2, code=1, value=-1
[  +0,000002] mouse_logger: [18806098195770] type=0, code=0, value=0
[  +0,000995] mouse_logger: [18806099190766] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806099194899] type=0, code=0, value=0
[  +0,000997] mouse_logger: [18806100192106] type=2, code=0, value=-2
[  +0,000005] mouse_logger: [18806100196474] type=0, code=0, value=0
[  +0,001025] mouse_logger: [18806101221173] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806101226101] type=0, code=0, value=0
[  +0,000998] mouse_logger: [18806102223579] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806102227769] type=0, code=0, value=0
[  +0,001056] mouse_logger: [18806103282805] type=2, code=0, value=-2
[  +0,000013] mouse_logger: [18806103296800] type=0, code=0, value=0
[  +0,000933] mouse_logger: [18806104229394] type=2, code=0, value=-3
[  +0,000007] mouse_logger: [18806104236850] type=2, code=1, value=-1
[  +0,000004] mouse_logger: [18806104240819] type=0, code=0, value=0
[  +0,000953] mouse_logger: [18806105193505] type=2, code=0, value=-3
[  +0,000005] mouse_logger: [18806105199103] type=0, code=0, value=0
[  +0,001011] mouse_logger: [18806106209589] type=2, code=0, value=-2
[  +0,000005] mouse_logger: [18806106214823] type=0, code=0, value=0
[  +0,001067] mouse_logger: [18806107281839] type=2, code=0, value=-3
[  +0,000005] mouse_logger: [18806107286619] type=0, code=0, value=0
[  +0,000932] mouse_logger: [18806108218695] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806108223150] type=0, code=0, value=0
[  +0,001026] mouse_logger: [18806109248684] type=2, code=0, value=-2
[  +0,000005] mouse_logger: [18806109253979] type=2, code=1, value=-1
[  +0,000003] mouse_logger: [18806109256741] type=0, code=0, value=0
[  +0,000968] mouse_logger: [18806110224812] type=2, code=0, value=-3
[  +0,000005] mouse_logger: [18806110230420] type=0, code=0, value=0
[  +0,000961] mouse_logger: [18806111190711] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806111195294] type=0, code=0, value=0
[  +0,000994] mouse_logger: [18806112189092] type=2, code=0, value=-4
[  +0,000004] mouse_logger: [18806112193349] type=0, code=0, value=0
[  +0,000995] mouse_logger: [18806113188035] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806113192180] type=0, code=0, value=0
[  +0,001001] mouse_logger: [18806114192524] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806114196612] type=0, code=0, value=0
[  +0,000992] mouse_logger: [18806115188732] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806115192722] type=0, code=0, value=0
[  +0,001005] mouse_logger: [18806116197524] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806116202168] type=0, code=0, value=0
[  +0,000993] mouse_logger: [18806117194526] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806117198715] type=0, code=0, value=0
[  +0,000993] mouse_logger: [18806118191326] type=2, code=0, value=-4
[  +0,000003] mouse_logger: [18806118195441] type=2, code=1, value=-1
[  +0,000002] mouse_logger: [18806118197111] type=0, code=0, value=0
[  +0,001016] mouse_logger: [18806119211578] type=2, code=0, value=-3
[  +0,000009] mouse_logger: [18806119222129] type=0, code=0, value=0
[  +0,001029] mouse_logger: [18806120251121] type=2, code=0, value=-3
[  +0,000005] mouse_logger: [18806120255854] type=0, code=0, value=0
[  +0,000964] mouse_logger: [18806121219754] type=2, code=0, value=-4
[  +0,000007] mouse_logger: [18806121226845] type=0, code=0, value=0
[  +0,000987] mouse_logger: [18806122213570] type=2, code=0, value=-3
[  +0,000006] mouse_logger: [18806122219735] type=0, code=0, value=0
[  +0,001023] mouse_logger: [18806123242853] type=2, code=0, value=-4
[  +0,000007] mouse_logger: [18806123250076] type=2, code=1, value=-1
[  +0,000003] mouse_logger: [18806123253656] type=0, code=0, value=0
[  +0,000959] mouse_logger: [18806124211636] type=2, code=0, value=-3
[  +0,000005] mouse_logger: [18806124217261] type=0, code=0, value=0
[  +0,000974] mouse_logger: [18806125190570] type=2, code=0, value=-4
[  +0,000004] mouse_logger: [18806125194833] type=0, code=0, value=0
[  +0,001025] mouse_logger: [18806126220030] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806126224377] type=0, code=0, value=0
[  +0,000965] mouse_logger: [18806127189374] type=2, code=0, value=-4
[  +0,000004] mouse_logger: [18806127193670] type=0, code=0, value=0
[  +0,000996] mouse_logger: [18806128189429] type=2, code=0, value=-4
[  +0,000004] mouse_logger: [18806128193658] type=0, code=0, value=0
[  +0,000997] mouse_logger: [18806129189728] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806129194136] type=0, code=0, value=0
[  +0,000995] mouse_logger: [18806130188705] type=2, code=0, value=-4
[  +0,000003] mouse_logger: [18806130192374] type=2, code=1, value=-1
[  +0,000002] mouse_logger: [18806130194120] type=0, code=0, value=0
[  +0,000994] mouse_logger: [18806131187974] type=2, code=0, value=-4
[  +0,000003] mouse_logger: [18806131191326] type=0, code=0, value=0
[  +0,000996] mouse_logger: [18806132187352] type=2, code=0, value=-4
[  +0,000003] mouse_logger: [18806132190594] type=0, code=0, value=0
[  +0,001029] mouse_logger: [18806133218947] type=2, code=0, value=-3
[  +0,000003] mouse_logger: [18806133222431] type=0, code=0, value=0
[  +0,000978] mouse_logger: [18806134199482] type=2, code=0, value=-4
[  +0,000003] mouse_logger: [18806134203806] type=0, code=0, value=0
[  +0,000989] mouse_logger: [18806135191718] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806135196052] type=0, code=0, value=0
[  +0,001039] mouse_logger: [18806136233329] type=2, code=0, value=-4
[  +0,000029] mouse_logger: [18806136264743] type=0, code=0, value=0
[  +0,000966] mouse_logger: [18806137229680] type=2, code=0, value=-4
[  +0,000005] mouse_logger: [18806137235437] type=2, code=1, value=-1
[  +0,000003] mouse_logger: [18806137238065] type=0, code=0, value=0
[  +0,000954] mouse_logger: [18806138192041] type=2, code=0, value=-3
[  +0,000005] mouse_logger: [18806138197754] type=0, code=0, value=0
[  +0,001011] mouse_logger: [18806139208256] type=2, code=0, value=-4
[  +0,000004] mouse_logger: [18806139212561] type=0, code=0, value=0
[  +0,000992] mouse_logger: [18806140204279] type=2, code=0, value=-4
[  +0,000003] mouse_logger: [18806140207833] type=0, code=0, value=0
[  +0,000994] mouse_logger: [18806141200970] type=2, code=0, value=-3
[  +0,000003] mouse_logger: [18806141204135] type=0, code=0, value=0
[  +0,000985] mouse_logger: [18806142189575] type=2, code=0, value=-4
[  +0,000004] mouse_logger: [18806142193791] type=0, code=0, value=0
[  +0,001011] mouse_logger: [18806143204580] type=2, code=0, value=-3
[  +0,000006] mouse_logger: [18806143210226] type=0, code=0, value=0
[  +0,000980] mouse_logger: [18806144190401] type=2, code=0, value=-4
[  +0,000003] mouse_logger: [18806144193916] type=0, code=0, value=0
[  +0,001038] mouse_logger: [18806145230959] type=2, code=0, value=-3
[  +0,000005] mouse_logger: [18806145236208] type=0, code=0, value=0
[  +0,000989] mouse_logger: [18806146225034] type=2, code=0, value=-4
[  +0,000004] mouse_logger: [18806146229573] type=0, code=0, value=0
[  +0,000962] mouse_logger: [18806147191260] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806147195599] type=0, code=0, value=0
[  +0,001039] mouse_logger: [18806148234059] type=2, code=0, value=-4
[  +0,000004] mouse_logger: [18806148238375] type=0, code=0, value=0
[  +0,000953] mouse_logger: [18806149190717] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806149195456] type=0, code=0, value=0
[  +0,000996] mouse_logger: [18806150191592] type=2, code=0, value=-3
[  +0,000006] mouse_logger: [18806150197105] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806150199886] type=0, code=0, value=0
[  +0,000996] mouse_logger: [18806151194727] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806151199158] type=0, code=0, value=0
[  +0,000998] mouse_logger: [18806152197284] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806152201902] type=0, code=0, value=0
[  +0,001056] mouse_logger: [18806153257321] type=2, code=0, value=-3
[  +0,000006] mouse_logger: [18806153263174] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806153265799] type=0, code=0, value=0
[  +0,000938] mouse_logger: [18806154202588] type=2, code=0, value=-3
[  +0,000005] mouse_logger: [18806154208312] type=0, code=0, value=0
[  +0,000984] mouse_logger: [18806155192467] type=2, code=0, value=-3
[  +0,000021] mouse_logger: [18806155213665] type=0, code=0, value=0
[  +0,000979] mouse_logger: [18806156192332] type=2, code=0, value=-3
[  +0,000021] mouse_logger: [18806156213939] type=2, code=1, value=1
[  +0,000003] mouse_logger: [18806156216274] type=0, code=0, value=0
[  +0,000979] mouse_logger: [18806157195124] type=2, code=0, value=-3
[  +0,000006] mouse_logger: [18806157201282] type=0, code=0, value=0
[  +0,001059] mouse_logger: [18806158260204] type=2, code=0, value=-4
[  +0,000004] mouse_logger: [18806158264429] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806158266459] type=0, code=0, value=0
[  +0,000924] mouse_logger: [18806159190653] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806159194995] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806159196999] type=0, code=0, value=0
[  +0,001003] mouse_logger: [18806160199447] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806160203722] type=0, code=0, value=0
[  +0,001016] mouse_logger: [18806161219426] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806161223867] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806161225900] type=0, code=0, value=0
[  +0,000991] mouse_logger: [18806162215943] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806162220287] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806162222261] type=0, code=0, value=0
[  +0,001002] mouse_logger: [18806163223980] type=2, code=0, value=-3
[  +0,000004] mouse_logger: [18806163228234] type=0, code=0, value=0
[  +0,000996] mouse_logger: [18806164224112] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806164228981] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806164230993] type=0, code=0, value=0
[  +0,000960] mouse_logger: [18806165190197] type=2, code=0, value=-3
[  +0,000003] mouse_logger: [18806165193859] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806165195512] type=0, code=0, value=0
[  +0,000994] mouse_logger: [18806166189668] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806166193092] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806166194703] type=0, code=0, value=0
[  +0,001000] mouse_logger: [18806167194090] type=2, code=0, value=-3
[  +0,000006] mouse_logger: [18806167200759] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806167202614] type=0, code=0, value=0
[  +0,000989] mouse_logger: [18806168191120] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806168194619] type=2, code=1, value=1
[  +0,000001] mouse_logger: [18806168196198] type=0, code=0, value=0
[  +0,001001] mouse_logger: [18806169196782] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806169200372] type=2, code=1, value=1
[  +0,000001] mouse_logger: [18806169201926] type=0, code=0, value=0
[  +0,001026] mouse_logger: [18806170226873] type=2, code=0, value=-3
[  +0,000007] mouse_logger: [18806170234226] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806170237203] type=0, code=0, value=0
[  +0,001043] mouse_logger: [18806171279114] type=2, code=0, value=-2
[  +0,000006] mouse_logger: [18806171285318] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806171288059] type=0, code=0, value=0
[  +0,000968] mouse_logger: [18806172254919] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806172259048] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806172261020] type=0, code=0, value=0
[  +0,001018] mouse_logger: [18806173278594] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806173281922] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806173283547] type=0, code=0, value=0
[  +0,000971] mouse_logger: [18806174254250] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806174258198] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806174259981] type=0, code=0, value=0
[  +0,000963] mouse_logger: [18806175222695] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806175227199] type=2, code=1, value=2
[  +0,000002] mouse_logger: [18806175229183] type=0, code=0, value=0
[  +0,000972] mouse_logger: [18806176200480] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806176204949] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806176206963] type=0, code=0, value=0
[  +0,001023] mouse_logger: [18806177230024] type=2, code=0, value=-2
[  +0,000005] mouse_logger: [18806177234560] type=2, code=1, value=2
[  +0,000002] mouse_logger: [18806177236578] type=0, code=0, value=0
[  +0,000957] mouse_logger: [18806178193902] type=2, code=0, value=-3
[  +0,000003] mouse_logger: [18806178197170] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806178198765] type=0, code=0, value=0
[  +0,001001] mouse_logger: [18806179200027] type=2, code=0, value=-1
[  +0,000004] mouse_logger: [18806179203599] type=2, code=1, value=2
[  +0,000001] mouse_logger: [18806179205217] type=0, code=0, value=0
[  +0,000996] mouse_logger: [18806180200558] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806180204422] type=2, code=1, value=1
[  +0,000001] mouse_logger: [18806180206009] type=0, code=0, value=0
[  +0,001020] mouse_logger: [18806181225226] type=2, code=0, value=-1
[  +0,000003] mouse_logger: [18806181228786] type=2, code=1, value=2
[  +0,000001] mouse_logger: [18806181230388] type=0, code=0, value=0
[  +0,000960] mouse_logger: [18806182190041] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806182193186] type=2, code=1, value=2
[  +0,000002] mouse_logger: [18806182194783] type=0, code=0, value=0
[  +0,000999] mouse_logger: [18806183193267] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806183197605] type=2, code=1, value=2
[  +0,000001] mouse_logger: [18806183199172] type=0, code=0, value=0
[  +0,000999] mouse_logger: [18806184197297] type=2, code=0, value=-1
[  +0,000003] mouse_logger: [18806184201303] type=2, code=1, value=2
[  +0,000002] mouse_logger: [18806184202917] type=0, code=0, value=0
[  +0,000990] mouse_logger: [18806185192440] type=2, code=0, value=-2
[  +0,000003] mouse_logger: [18806185196182] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806185197742] type=0, code=0, value=0
[  +0,000997] mouse_logger: [18806186194487] type=2, code=0, value=-1
[  +0,000003] mouse_logger: [18806186198258] type=2, code=1, value=2
[  +0,000002] mouse_logger: [18806186200184] type=0, code=0, value=0
[  +0,000990] mouse_logger: [18806187190117] type=2, code=0, value=-2
[  +0,000004] mouse_logger: [18806187193600] type=2, code=1, value=3
[  +0,000001] mouse_logger: [18806187195156] type=0, code=0, value=0
[  +0,001010] mouse_logger: [18806188204390] type=2, code=0, value=-1
[  +0,000005] mouse_logger: [18806188209794] type=2, code=1, value=1
[  +0,000002] mouse_logger: [18806188212179] type=0, code=0, value=0
[  +0,000990] mouse_logger: [18806189201238] type=2, code=0, value=-1
[  +0,000004] mouse_logger: [18806189206213] type=2, code=1, value=3
[  +0,000002] mouse_logger: [18806189207769] type=0, code=0, value=0
[  +0,000991] mouse_logger: [18806190198596] type=2, code=0, value=-2
[  +0,000005] mouse_logger: [18806190203960] type=2, code=1, value=2
[  +0,000002] mouse_logger: [18806190205988] type=0, code=0, value=0
[  +0,001009] mouse_logger: [18806191214149] type=2, code=0, value=-1
[  +0,000006] mouse_logger: [18806191220562] type=2, code=1, value=2
[  +0,000001] mouse_logger: [18806191222426] type=0, code=0, value=0
[  +0,000985] mouse_logger: [18806192207181] type=2, code=0, value=-1
[  +0,000005] mouse_logger: [18806192211545] type=2, code=1, value=2
[  +0,000002] mouse_logger: [18806192213786] type=0, code=0, value=0
[  +0,001004] mouse_logger: [18806193217620] type=2, code=0, value=-1
[  +0,000027] mouse_logger: [18806193245326] type=2, code=1, value=3
[  +0,000004] mouse_logger: [18806193248931] type=0, code=0, value=0
[  +0,000961] mouse_logger: [18806194209199] type=2, code=0, value=-2
[  +0,000005] mouse_logger: [18806194215125] type=2, code=1, value=2
[  +0,000004] mouse_logger: [18806194218568] type=0, code=0, value=0
[  +0,000992] mouse_logger: [18806195210710] type=2, code=0, value=-1
[  +0,000005] mouse_logger: [18806195215797] type=2, code=1, value=2
[  +0,000003] mouse_logger: [18806195218843] type=0, code=0, value=0
[  +0,000992] mouse_logger: [18806196210461] type=2, code=0, value=-1
[  +0,000005] mouse_logger: [18806196215552] type=2, code=1, value=3
[  +0,000003] mouse_logger: [18806196218635] type=0, code=0, value=0
[  +0,000972] mouse_logger: [18806197190994] type=2, code=0, value=-1
[  +0,000004] mouse_logger: [18806197194992] type=2, code=1, value=3
[  +0,000002] mouse_logger: [18806197197362] type=0, code=0, value=0
[  +0,001007] mouse_logger: [18806198204303] type=2, code=0, value=-1
[  +0,000003] mouse_logger: [18806198207578] type=2, code=1, value=3
[  +0,000002] mouse_logger: [18806198209157] type=0, code=0, value=0
[  +0,000988] mouse_logger: [18806199196684] type=2, code=0, value=-1
[  +0,000004] mouse_logger: [18806199200861] type=2, code=1, value=2
[  +0,000002] mouse_logger: [18806199203290] type=0, code=0, value=0
[  +0,000989] mouse_logger: [18806200191665] type=2, code=0, value=-1
[  +0,000003] mouse_logger: [18806200195104] type=2, code=1, value=3
[  +0,000002] mouse_logger: [18806200196676] type=0, code=0, value=0
[  +0,001015] mouse_logger: [18806201211968] type=2, code=1, value=3
[  +0,000006] mouse_logger: [18806201217635] type=0, code=0, value=0
[  +0,001004] mouse_logger: [18806202221049] type=2, code=0, value=-1
[  +0,000004] mouse_logger: [18806202226614] type=2, code=1, value=3
[  +0,000003] mouse_logger: [18806202228659] type=0, code=0, value=0
[  +0,000970] mouse_logger: [18806203198138] type=2, code=0, value=-1
[  +0,000005] mouse_logger: [18806203203688] type=2, code=1, value=3
[  +0,000002] mouse_logger: [18806203205865] type=0, code=0, value=0
[  +0,000987] mouse_logger: [18806204192953] type=2, code=0, value=-1
[  +0,000003] mouse_logger: [18806204196409] type=2, code=1, value=3
[  +0,000002] mouse_logger: [18806204197979] type=0, code=0, value=0
[  +0,001001] mouse_logger: [18806205198457] type=2, code=1, value=3
[  +0,000004] mouse_logger: [18806205202771] type=0, code=0, value=0
[  +0,000994] mouse_logger: [18806206196915] type=2, code=1, value=4
[  +0,000004] mouse_logger: [18806206201466] type=0, code=0, value=0
[  +0,000995] mouse_logger: [18806207195947] type=2, code=0, value=-1
[  +0,000003] mouse_logger: [18806207199550] type=2, code=1, value=3
[  +0,000002] mouse_logger: [18806207201120] type=0, code=0, value=0
[  +0,001004] mouse_logger: [18806208204582] type=2, code=0, value=-1
[  +0,000006] mouse_logger: [18806208211549] type=2, code=1, value=4
[  +0,000003] mouse_logger: [18806208213846] type=0, code=0, value=0
[  +0,000979] mouse_logger: [18806209192370] type=2, code=1, value=4
[  +0,000004] mouse_logger: [18806209197062] type=0, code=0, value=0
[  +0,001028] mouse_logger: [18806210224672] type=2, code=0, value=-1
[  +0,000008] mouse_logger: [18806210233643] type=2, code=1, value=3
[  +0,000003] mouse_logger: [18806210236019] type=0, code=0, value=0
[  +0,000966] mouse_logger: [18806211201391] type=2, code=1, value=3
[  +0,000005] mouse_logger: [18806211207500] type=0, code=0, value=0
[  +0,000991] mouse_logger: [18806212197509] type=2, code=1, value=3
[  +0,000006] mouse_logger: [18806212203834] type=0, code=0, value=0
[  +0,001008] mouse_logger: [18806213212113] type=2, code=0, value=-1
[  +0,000005] mouse_logger: [18806213216941] type=2, code=1, value=4
[  +0,000002] mouse_logger: [18806213219695] type=0, code=0, value=0
[  +0,001015] mouse_logger: [18806214233541] type=2, code=1, value=4
[  +0,000004] mouse_logger: [18806214238502] type=0, code=0, value=0
[  +0,000975] mouse_logger: [18806215212701] type=2, code=1, value=3
[  +0,000004] mouse_logger: [18806215216927] type=0, code=0, value=0
[  +0,000980] mouse_logger: [18806216196772] type=2, code=1, value=4
[  +0,000004] mouse_logger: [18806216201761] type=0, code=0, value=0
[  +0,001003] mouse_logger: [18806217203647] type=2, code=0, value=-1
[  +0,000004] mouse_logger: [18806217208755] type=2, code=1, value=3
[  +0,000003] mouse_logger: [18806217211256] type=0, code=0, value=0
[  +0,000993] mouse_logger: [18806218203562] type=2, code=1, value=4
[  +0,000004] mouse_logger: [18806218208194] type=0, code=0, value=0
[  +0,000997] mouse_logger: [18806219204852] type=2, code=0, value=-1
[  +0,000004] mouse_logger: [18806219209697] type=2, code=1, value=3
[  +0,000003] mouse_logger: [18806219212108] type=0, code=0, value=0
[  +0,000993] mouse_logger: [18806220205201] type=2, code=1, value=3
[  +0,000005] mouse_logger: [18806220210271] type=0, code=0, value=0
[  +0,000994] mouse_logger: [18806221203904] type=2, code=1, value=4
[  +0,000004] mouse_logger: [18806221208592] type=0, code=0, value=0
[  +0,000999] mouse_logger: [18806222205628] type=2, code=1, value=3
[  +0,000009] mouse_logger: [18806222215992] type=0, code=0, value=0
[  +0,000999] mouse_logger: [18806223215001] type=2, code=1, value=3
[  +0,000004] mouse_logger: [18806223218921] type=0, code=0, value=0
[  +0,000993] mouse_logger: [18806224211702] type=2, code=0, value=-1
[  +0,000004] mouse_logger: [18806224216797] type=2, code=1, value=3
[  +0,000003] mouse_logger: [18806224219284] type=0, code=0, value=0
[  +0,000992] mouse_logger: [18806225211125] type=2, code=1, value=3
[  +0,000007] mouse_logger: [18806225217980] type=0, code=0, value=0
[  +0,000988] mouse_logger: [18806226205557] type=2, code=1, value=3
[  +0,000004] mouse_logger: [18806226210207] type=0, code=0, value=0
[  +0,001057] mouse_logger: [18806227265427] type=2, code=1, value=4
[  +0,000012] mouse_logger: [18806227279070] type=0, code=0, value=0
[  +0,000916] mouse_logger: [18806228195079] type=2, code=1, value=3
[  +0,000005] mouse_logger: [18806228200628] type=0, code=0, value=0
[  +0,001002] mouse_logger: [18806229202029] type=2, code=1, value=3
[  +0,000007] mouse_logger: [18806229209454] type=0, code=0, value=0
[  +0,000989] mouse_logger: [18806230197995] type=2, code=1, value=3
[  +0,000005] mouse_logger: [18806230203839] type=0, code=0, value=0
[  +0,000995] mouse_logger: [18806231197834] type=2, code=1, value=3
[  +0,000004] mouse_logger: [18806231202292] type=0, code=0, value=0
[  +0,001005] mouse_logger: [18806232207258] type=2, code=0, value=-1
[  +0,000005] mouse_logger: [18806232212000] type=2, code=1, value=3
[  +0,000002] mouse_logger: [18806232214165] type=0, code=0, value=0
[  +0,000990] mouse_logger: [18806233204233] type=2, code=1, value=3
[  +0,000004] mouse_logger: [18806233208721] type=0, code=0, value=0
[  +0,001013] mouse_logger: [18806234220555] type=2, code=1, value=3
[  +0,000006] mouse_logger: [18806234227075] type=0, code=0, value=0
[  +0,000979] mouse_logger: [18806235205679] type=2, code=1, value=3
[  +0,000006] mouse_logger: [18806235212979] type=0, code=0, value=0
[  +0,000986] mouse_logger: [18806236198372] type=2, code=1, value=3
[  +0,000004] mouse_logger: [18806236202427] type=0, code=0, value=0
[  +0,000989] mouse_logger: [18806237191640] type=2, code=1, value=3
[  +0,000004] mouse_logger: [18806237195337] type=0, code=0, value=0
[  +0,000997] mouse_logger: [18806238191767] type=2, code=1, value=3
[  +0,000003] mouse_logger: [18806238195336] type=0, code=0, value=0
